COMID,terminal_COMID
5205264,5205320
5204954,5205320
5205288,5205320
5204928,5205320
5204934,5205320
5205176,5205320
5204926,5205320
5204946,5205320
5204938,5205320
5203284,5205320
5205266,5205320
5205268,5205320
5205270,5205320
5205272,5205320
5205286,5205320
5205290,5205320
5205276,5205320
5205302,5205320
5205304,5205320
5205308,5205320
5205318,5205320
5205320,5205320
5205324,5205320
5205326,5205320
5205328,5205320
5205330,5205320
5205296,5205320
5205338,5205320
5205344,5205320
5205342,5205320
5205354,5205320
5205352,5205320
5205356,5205320
5205368,5205320
5205376,5205320
5205378,5205320
5205316,5205320
5205486,5205320
5205484,5205320
5205294,5205320
5204904,5205320
5204914,5205320
5205018,5205320
5205148,5205320
5204854,5205320
5204838,5205320
5204858,5205320
5205334,5205320
5204940,5205320
5205292,5205320
24891069,5205320
5205102,5205320
5205128,5205320
5205132,5205320
5205130,5205320
5205124,5205320
5205104,5205320
5205122,5205320
5205480,5205320
5205482,5205320
5205488,5205320
3326718,5205320
3324928,5205320
3325730,5205320
3326712,5205320
3324926,5205320
3324916,5205320
3324918,5205320
3324924,5205320
3326714,5205320
3326716,5205320
6713549,5205320
6713545,5205320
5205320,5205320
5204890,5205406
5207102,5205406
5204836,5205406
5204824,5205406
5204796,5205406
5205116,5205406
5204894,5205406
5204784,5205406
5204826,5205406
5205076,5205406
5205012,5205406
5204772,5205406
5205062,5205406
5204728,5205406
5205066,5205406
5205074,5205406
5203332,5205406
5203338,5205406
5204230,5205406
5204354,5205406
5205008,5205406
5205162,5205406
5205064,5205406
5205068,5205406
5204740,5205406
5204732,5205406
5203382,5205406
5204720,5205406
5204724,5205406
5204722,5205406
5205060,5205406
5205058,5205406
5203346,5205406
5203314,5205406
5204358,5205406
5203260,5205406
5204176,5205406
5203248,5205406
5204154,5205406
5203240,5205406
5203348,5205406
5204364,5205406
5204860,5205406
5205168,5205406
5205118,5205406
5204896,5205406
5204892,5205406
5205016,5205406
5205110,5205406
5205170,5205406
5204886,5205406
5205406,5205406
5205408,5205406
5205114,5205406
5205404,5205406
5205134,5205406
5205092,5205406
5205090,5205406
5205088,5205406
5205056,5205406
5204248,5205406
5204240,5205406
5204238,5205406
5204236,5205406
5204234,5205406
5204226,5205406
5204180,5205406
5204178,5205406
5205406,5205406
5205450,5205416
5205070,5205416
5205082,5205416
5205452,5205416
5205054,5205416
5204224,5205416
5204252,5205416
5204222,5205416
5204212,5205416
5203254,5205416
5203266,5205416
5203270,5205416
5204192,5205416
5204206,5205416
5204194,5205416
5202914,5205416
5204020,5205416
5202898,5205416
5202906,5205416
5202852,5205416
5203678,5205416
5202798,5205416
5202786,5205416
5204182,5205416
5204204,5205416
5207116,5205416
5204200,5205416
5204448,5205416
5203724,5205416
5203728,5205416
5205410,5205416
5204930,5205416
5205174,5205416
5204776,5205416
5204790,5205416
5205448,5205416
5203300,5205416
5204360,5205416
5207120,5205416
5204218,5205416
5203264,5205416
5204352,5205416
5203238,5205416
5203090,5205416
5202884,5205416
5202922,5205416
5202850,5205416
5202824,5205416
5202784,5205416
5202714,5205416
5202800,5205416
5204316,5205416
5202820,5205416
5204326,5205416
5202896,5205416
5202888,5205416
5204012,5205416
5202900,5205416
5203676,5205416
5203690,5205416
5203076,5205416
5204072,5205416
5203022,5205416
5203132,5205416
5203168,5205416
5203194,5205416
5203166,5205416
5203250,5205416
5207118,5205416
5204202,5205416
5203732,5205416
5207112,5205416
5204184,5205416
5203352,5205416
5204228,5205416
5207122,5205416
5204370,5205416
5205048,5205416
5204694,5205416
5205052,5205416
5205050,5205416
5204748,5205416
5205072,5205416
5204768,5205416
5204850,5205416
5205456,5205416
5205100,5205416
5204840,5205416
5202712,5205416
5205412,5205416
5205416,5205416
5207056,5205416
5207100,5205416
5204022,5205416
5204196,5205416
5204190,5205416
5204186,5205416
5204170,5205416
5204168,5205416
5204150,5205416
5204144,5205416
5204140,5205416
5204138,5205416
5204130,5205416
5204128,5205416
5204126,5205416
5204094,5205416
5204096,5205416
5204106,5205416
5204124,5205416
5204118,5205416
5204026,5205416
5204024,5205416
5205416,5205416
5204152,5205436
5204188,5205436
5203056,5205436
5203220,5205436
5204446,5205436
5203156,5205436
5203120,5205436
5203092,5205436
5203050,5205436
5203036,5205436
5202974,5205436
5202962,5205436
5204320,5205436
5204104,5205436
5204060,5205436
5204042,5205436
5204436,5205436
5204054,5205436
5204040,5205436
5203046,5205436
5202924,5205436
5202892,5205436
5202886,5205436
5202848,5205436
5203928,5205436
5203926,5205436
5203666,5205436
5203866,5205436
5203660,5205436
5202726,5205436
5202708,5205436
5202706,5205436
5202680,5205436
5202612,5205436
5204466,5205436
5203612,5205436
5202566,5205436
5202576,5205436
5202578,5205436
5202554,5205436
5202504,5205436
5202614,5205436
5202626,5205436
5202636,5205436
5202610,5205436
5203620,5205436
5204418,5205436
5202604,5205436
5202590,5205436
5203808,5205436
5202592,5205436
5203074,5205436
5203064,5205436
5207108,5205436
5204048,5205436
5204052,5205436
5204050,5205436
5204070,5205436
5203718,5205436
5203720,5205436
5203734,5205436
5203154,5205436
5202778,5205436
5203668,5205436
5203884,5205436
5203882,5205436
5203862,5205436
5202770,5205436
5203852,5205436
5202750,5205436
5202746,5205436
5203618,5205436
5202670,5205436
5203640,5205436
5203716,5205436
5204438,5205436
5203714,5205436
5203124,5205436
5203130,5205436
5203128,5205436
5204440,5205436
5204454,5205436
5203384,5205436
5204692,5205436
5205442,5205436
5203710,5205436
5204044,5205436
5204046,5205436
5203100,5205436
5203122,5205436
5203104,5205436
5203192,5205436
5203722,5205436
5204098,5205436
5204100,5205436
5203206,5205436
5204350,5205436
5203190,5205436
5203162,5205436
5203052,5205436
5203032,5205436
5203028,5205436
5203004,5205436
5204336,5205436
5203030,5205436
5202984,5205436
5203002,5205436
5203078,5205436
5203746,5205436
5203116,5205436
5202912,5205436
5202874,5205436
5202876,5205436
5202872,5205436
5204330,5205436
5202890,5205436
5202840,5205436
5202894,5205436
5202794,5205436
5202776,5205436
5202756,5205436
5202742,5205436
5202692,5205436
5202702,5205436
5202720,5205436
5202722,5205436
5202728,5205436
5202744,5205436
5202730,5205436
5202688,5205436
5202690,5205436
5202686,5205436
5202666,5205436
5202546,5205436
5202570,5205436
5202502,5205436
5202492,5205436
5202552,5205436
5202500,5205436
5202498,5205436
5203770,5205436
5202496,5205436
5203596,5205436
5203600,5205436
5203598,5205436
5204274,5205436
5202558,5205436
5204262,5205436
5202616,5205436
5202628,5205436
5203814,5205436
5202596,5205436
5204288,5205436
5202588,5205436
5203792,5205436
5202582,5205436
5202572,5205436
5202534,5205436
5202550,5205436
5204266,5205436
5202574,5205436
5202544,5205436
5202526,5205436
5202520,5205436
5202518,5205436
5204264,5205436
5202530,5205436
5202528,5205436
5202548,5205436
5204276,5205436
5203614,5205436
5202652,5205436
5204296,5205436
5203638,5205436
5202694,5205436
5202724,5205436
5202760,5205436
5202782,5205436
5204306,5205436
5202754,5205436
5202762,5205436
5202870,5205436
5202854,5205436
5202826,5205436
5202818,5205436
5202828,5205436
5202856,5205436
5202904,5205436
5203000,5205436
5202966,5205436
5202928,5205436
5203916,5205436
5202822,5205436
5202814,5205436
5202916,5205436
5202844,5205436
5202846,5205436
5204318,5205436
5202834,5205436
5203686,5205436
5203870,5205436
5202796,5205436
5202808,5205436
5203892,5205436
5202804,5205436
5202992,5205436
5202932,5205436
5203920,5205436
5202882,5205436
5203688,5205436
5204314,5205436
5202816,5205436
5203012,5205436
5203040,5205436
5204434,5205436
5203062,5205436
5204028,5205436
5203134,5205436
5204442,5205436
5203048,5205436
5202978,5205436
5202968,5205436
5202976,5205436
5204328,5205436
5202954,5205436
5203038,5205436
5203094,5205436
5203068,5205436
5204332,5205436
5204770,5205436
5205432,5205436
5204820,5205436
5205438,5205436
5205160,5205436
5203584,5205436
5202646,5205436
5202650,5205436
5204120,5205436
5204134,5205436
5204114,5205436
5204110,5205436
5207098,5205436
5203182,5205436
5203114,5205436
5204468,5205436
5205430,5205436
5205434,5205436
5207106,5205436
5205436,5205436
5202624,5205436
5202630,5205436
5205440,5205436
5204116,5205436
5207110,5205436
5203216,5205436
5204452,5205436
5203622,5205436
5203626,5205436
5203684,5205436
5202802,5205436
5202812,5205436
5204420,5205436
5203624,5205436
5202952,5205436
5204426,5205436
5204344,5205436
5203242,5205436
5203978,5205436
5204014,5205436
5203976,5205436
5204000,5205436
5204006,5205436
5204004,5205436
5203944,5205436
5203964,5205436
5203942,5205436
5204034,5205436
5204032,5205436
5204030,5205436
5203960,5205436
5203958,5205436
5203956,5205436
5203954,5205436
5204464,5205436
5204462,5205436
5203788,5205436
5203774,5205436
5203772,5205436
5203800,5205436
5203804,5205436
5203794,5205436
5204102,5205436
5204092,5205436
5204088,5205436
5204132,5205436
5204112,5205436
5204122,5205436
5203782,5205436
5203784,5205436
5203786,5205436
5203974,5205436
5203970,5205436
5203968,5205436
5203952,5205436
5203950,5205436
5203880,5205436
5203860,5205436
5203858,5205436
5203914,5205436
5203908,5205436
5203906,5205436
5203962,5205436
5203948,5205436
5203946,5205436
5203940,5205436
5203938,5205436
5204424,5205436
5204422,5205436
5203918,5205436
5203904,5205436
5203902,5205436
5203900,5205436
5203898,5205436
5203886,5205436
5203868,5205436
166174121,5205436
166174120,5205436
24891073,5205436
5204108,5205436
5205436,5205436
5203378,5205444
5205042,5205444
5204216,5205444
5205424,5205444
5203364,5205444
5205444,5205444
5205446,5205444
5207096,5205444
24891065,5205444
5205444,5205444
5195700,5197182
5196634,5197182
5196356,5197182
5196626,5197182
5195606,5197182
5196398,5197182
5197256,5197182
5195616,5197182
5196376,5197182
5195836,5197182
5196686,5197182
5195832,5197182
5196688,5197182
5196388,5197182
5195722,5197182
5195698,5197182
5195690,5197182
5195624,5197182
5195596,5197182
5195704,5197182
5195688,5197182
5195680,5197182
5195656,5197182
5195646,5197182
5195628,5197182
5195610,5197182
5195662,5197182
5195658,5197182
5195634,5197182
5195880,5197182
5196438,5197182
5196580,5197182
5196402,5197182
5196458,5197182
5196452,5197182
5195874,5197182
5196448,5197182
5196440,5197182
5195954,5197182
5196516,5197182
5196920,5197182
5195966,5197182
5195968,5197182
5196484,5197182
5195964,5197182
5195970,5197182
5196008,5197182
5196494,5197182
5196004,5197182
5196864,5197182
5196866,5197182
5196878,5197182
5195984,5197182
5195982,5197182
5196870,5197182
5195994,5197182
5197104,5197182
5195686,5197182
5195598,5197182
5196344,5197182
5197272,5197182
5196392,5197182
5196380,5197182
5196496,5197182
5196880,5197182
5196540,5197182
5196336,5197182
5196608,5197182
5196492,5197182
5196032,5197182
5196042,5197182
5195776,5197182
5195798,5197182
5196470,5197182
5195882,5197182
5195890,5197182
5196472,5197182
5196450,5197182
5197226,5197182
5196026,5197182
5196890,5197182
5197106,5197182
5197102,5197182
5195986,5197182
5195962,5197182
5196774,5197182
5195960,5197182
5196802,5197182
5196480,5197182
5196800,5197182
5196798,5197182
5195918,5197182
5197228,5197182
5196074,5197182
5196066,5197182
5195974,5197182
5196506,5197182
5196898,5197182
5195992,5197182
5196000,5197182
5196942,5197182
5196030,5197182
5196036,5197182
5197110,5197182
5196046,5197182
5196976,5197182
5196052,5197182
5195980,5197182
5195972,5197182
5196488,5197182
5196892,5197182
5197166,5197182
5196944,5197182
5195996,5197182
5196024,5197182
5197114,5197182
5196020,5197182
5196952,5197182
5196530,5197182
5196960,5197182
5196962,5197182
5196028,5197182
5197112,5197182
5196486,5197182
5196490,5197182
5196510,5197182
5195988,5197182
5196002,5197182
5195930,5197182
5196856,5197182
5196858,5197182
5195920,5197182
5196850,5197182
5196832,5197182
5196834,5197182
5196468,5197182
5196828,5197182
5196582,5197182
5196766,5197182
5196464,5197182
5196456,5197182
5195884,5197182
5196532,5197182
5196502,5197182
5195934,5197182
5196584,5197182
5196474,5197182
5195898,5197182
5196454,5197182
5195892,5197182
5195894,5197182
5196466,5197182
5196460,5197182
5196400,5197182
5195786,5197182
5195862,5197182
5195858,5197182
5195856,5197182
5195794,5197182
5196416,5197182
5195766,5197182
5196352,5197182
5196374,5197182
5196354,5197182
5195678,5197182
5195618,5197182
5195644,5197182
5195626,5197182
5195612,5197182
5195636,5197182
5195696,5197182
5195726,5197182
5195740,5197182
5195830,5197182
5196684,5197182
5195812,5197182
5196418,5197182
5196578,5197182
5195768,5197182
5196658,5197182
5197092,5197182
5196364,5197182
5195652,5197182
5195640,5197182
5195654,5197182
5195648,5197182
5196366,5197182
5196346,5197182
5196620,5197182
5195588,5197182
5196616,5197182
5195594,5197182
5196504,5197182
5195990,5197182
5196012,5197182
5196500,5197182
5196010,5197182
5196508,5197182
5196938,5197182
5199610,5197182
5197184,5197182
5197138,5197182
5197206,5197182
5197208,5197182
5196918,5197182
5196914,5197182
5197260,5197182
5197134,5197182
5197210,5197182
5197264,5197182
5196610,5197182
5197132,5197182
5196660,5197182
5196674,5197182
5196662,5197182
5196666,5197182
5196664,5197182
5196670,5197182
5197146,5197182
5199646,5197182
5196876,5197182
5197164,5197182
5197162,5197182
5197202,5197182
5196936,5197182
5197200,5197182
5196900,5197182
5197198,5197182
5197204,5197182
5196902,5197182
5197160,5197182
5197194,5197182
5197196,5197182
5195666,5197182
5199602,5197182
5196940,5197182
5197192,5197182
5197190,5197182
5196964,5197182
5197188,5197182
5197180,5197182
5199600,5197182
5195660,5197182
5196872,5197182
5196854,5197182
5196836,5197182
5196916,5197182
5196882,5197182
5196978,5197182
5197178,5197182
5196778,5197182
5197156,5197182
5197176,5197182
931050166,5197182
5197158,5197182
5197174,5197182
5199656,5197182
5196816,5197182
5197170,5197182
5196792,5197182
5196874,5197182
5196794,5197182
5196814,5197182
5197168,5197182
5197172,5197182
931050168,5197182
931050167,5197182
931050169,5197182
5196958,5197182
5196934,5197182
5197216,5197182
5197154,5197182
5196692,5197182
5196740,5197182
5199652,5197182
5196826,5197182
5197152,5197182
5196702,5197182
5196764,5197182
5197262,5197182
5199658,5197182
931050170,5197182
5199660,5197182
931050171,5197182
5196618,5197182
5196622,5197182
931050164,5197182
5196624,5197182
5197144,5197182
5196632,5197182
931050165,5197182
5199584,5197182
5196612,5197182
5195694,5197182
5197258,5197182
5196408,5197182
5196038,5197182
5195650,5197182
2673582,5197182
2673578,5197182
2674392,5197182
2674184,5197182
2673584,5197182
2674186,5197182
2673544,5197182
2674374,5197182
2673580,5197182
2674372,5197182
166174039,5197182
166174040,5197182
5196894,5197182
5196896,5197182
5196904,5197182
5196906,5197182
5196908,5197182
5196922,5197182
5196924,5197182
5196930,5197182
5196932,5197182
5196980,5197182
5196986,5197182
5196988,5197182
5196990,5197182
5196992,5197182
5196998,5197182
5197000,5197182
5197008,5197182
5197010,5197182
5197020,5197182
5197026,5197182
5197028,5197182
5197038,5197182
5197044,5197182
5197050,5197182
5197052,5197182
5197064,5197182
5197068,5197182
5197070,5197182
5197078,5197182
5197082,5197182
24897859,5197182
5197014,5197182
5197018,5197182
5197022,5197182
5196680,5197182
5196682,5197182
5196690,5197182
5196722,5197182
5196728,5197182
5196730,5197182
5196734,5197182
5196736,5197182
5196744,5197182
5196746,5197182
5196752,5197182
5196756,5197182
5196758,5197182
5196762,5197182
5196772,5197182
5196782,5197182
5196804,5197182
5196830,5197182
5199648,5197182
5199650,5197182
166174019,5197182
931050098,5197182
931050101,5197182
931050105,5197182
931050106,5197182
931050107,5197182
931050099,5197182
931050108,5197182
931050100,5197182
931050102,5197182
931050103,5197182
931050097,5197182
931050096,5197182
931050095,5197182
931050104,5197182
931050109,5197182
931050110,5197182
931050111,5197182
931050112,5197182
931050113,5197182
931050114,5197182
931050115,5197182
931050116,5197182
931050117,5197182
931050118,5197182
931050119,5197182
931050120,5197182
931050121,5197182
931050122,5197182
931050123,5197182
931050124,5197182
931050125,5197182
931050126,5197182
931050127,5197182
931050128,5197182
931050129,5197182
931050130,5197182
931050131,5197182
931050132,5197182
931050133,5197182
931050134,5197182
931050135,5197182
931050136,5197182
931050137,5197182
931050138,5197182
931050139,5197182
931050140,5197182
931050141,5197182
931050142,5197182
931050147,5197182
931050149,5197182
931050143,5197182
931050144,5197182
931050148,5197182
931050150,5197182
931050145,5197182
931050146,5197182
5197182,5197182
2673618,5197182
2674394,5197182
2673682,5197182
2673620,5197182
931050163,5197182
5197182,5197182
2676304,2676304
2677548,2676304
2676278,2676304
2677522,2676304
2676230,2676304
2677510,2676304
2677498,2676304
2676126,2676304
2677474,2676304
2676058,2676304
2691968,2676304
2691970,2676304
2674324,2676304
2673742,2676304
2676044,2676304
2673676,2676304
2674320,2676304
2673662,2676304
2674124,2676304
2674322,2676304
2673734,2676304
2674166,2676304
2674162,2676304
